3.811659192825112008e-02,6.726457399103139348e-03,2.242152466367712971e-03,2.017937219730941631e-02,2.242152466367712971e-03,2.242152466367712971e-03,4.260089686098654516e-02,1.569506726457399123e-02,7.399103139013453456e-02,2.242152466367712971e-03,6.726457399103139348e-03,1.121076233183856442e-02,2.242152466367712971e-03,2.242152466367712971e-03,1.121076233183856442e-02,6.726457399103139348e-03,2.242152466367712971e-03,1.569506726457399123e-02,8.744394618834080979e-02,2.242152466367712971e-03,9.192825112107623486e-02,2.242152466367712971e-03,1.121076233183856442e-02,2.242152466367712971e-03,6.726457399103139348e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.466367713004484138e-02,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,6.726457399103139348e-03,1.121076233183856442e-02,2.242152466367712971e-03,6.726457399103139348e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,3.363228699551569501e-02,6.726457399103139348e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,5.605381165919282732e-02,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.466367713004484138e-02,2.242152466367712971e-03,1.121076233183856442e-02,2.242152466367712971e-03,2.242152466367712971e-03,2.017937219730941631e-02,2.466367713004484138e-02,6.726457399103139348e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,9.192825112107623486e-02,2.242152466367712971e-03,6.726457399103139348e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,6.726457399103139348e-03,6.726457399103139348e-03,1.121076233183856442e-02,6.726457399103139348e-03,2.242152466367712971e-03,2.242152466367712971e-03,6.726457399103139348e-03,6.726457399103139348e-03,2.242152466367712971e-03,2.242152466367712971e-03,1.121076233183856442e-02,2.242152466367712971e-03,2.242152466367712971e-03,6.726457399103139348e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,6.726457399103139348e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,6.726457399103139348e-03,6.726457399103139348e-03,2.242152466367712971e-03,2.242152466367712971e-03,2.242152466367712971e-03,6.726457399103139348e-03,2.242152466367712971e-03
7.004830917874396712e-02,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,7.246376811594202987e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,7.246376811594202987e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,7.246376811594202987e-03,2.173913043478260809e-02,2.415458937198067518e-03,4.106280193236715170e-02,2.415458937198067518e-03,7.246376811594202987e-03,2.415458937198067518e-03,2.415458937198067518e-03,1.207729468599033802e-02,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.173913043478260809e-02,7.246376811594202987e-03,1.207729468599033802e-02,7.246376811594202987e-03,2.415458937198067518e-03,2.173913043478260809e-02,4.589371980676328761e-02,1.690821256038647219e-02,2.415458937198067518e-03,2.415458937198067518e-03,7.246376811594202987e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.173913043478260809e-02,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.173913043478260809e-02,2.415458937198067518e-03,3.623188405797101580e-02,2.415458937198067518e-03,7.246376811594202987e-03,2.415458937198067518e-03,1.207729468599033802e-02,7.246376811594202987e-03,2.415458937198067518e-03,2.415458937198067518e-03,7.246376811594202987e-03,7.246376811594202987e-03,1.207729468599033802e-02,2.415458937198067518e-03,1.207729468599033802e-02,2.415458937198067518e-03,3.140096618357487990e-02,7.246376811594202987e-03,2.415458937198067518e-03,5.072463768115942351e-02,4.106280193236715170e-02,2.415458937198067518e-03,7.246376811594202987e-03,2.657004830917874399e-02,2.415458937198067518e-03,7.246376811594202987e-03,2.415458937198067518e-03,7.246376811594202987e-03,7.246376811594202987e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,1.207729468599033802e-02,1.690821256038647219e-02,4.106280193236715170e-02,3.623188405797101580e-02,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.657004830917874399e-02,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,7.246376811594202987e-03,2.657004830917874399e-02,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.415458937198067518e-03,2.173913043478260809e-02,7.246376811594202987e-03,2.415458937198067518e-03,2.657004830917874399e-02
6.927710843373494076e-02,3.012048192771084494e-03,3.012048192771084494e-03,2.108433734939758886e-02,1.506024096385542160e-02,9.036144578313252615e-03,1.506024096385542160e-02,3.012048192771084494e-03,3.012048192771084494e-03,9.036144578313252615e-03,3.012048192771084494e-03,3.012048192771084494e-03,1.506024096385542160e-02,3.012048192771084494e-03,1.506024096385542160e-02,3.012048192771084494e-03,3.313253012048193030e-02,9.036144578313252615e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,9.036144578313252615e-03,3.012048192771084494e-03,9.036144578313252615e-03,9.036144578313252615e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,9.036144578313252615e-03,3.012048192771084494e-03,1.506024096385542160e-02,3.012048192771084494e-03,3.012048192771084494e-03,1.506024096385542160e-02,3.012048192771084494e-03,3.012048192771084494e-03,9.036144578313252615e-03,3.012048192771084494e-03,3.012048192771084494e-03,2.710843373493975958e-02,2.108433734939758886e-02,3.012048192771084494e-03,1.506024096385542160e-02,3.012048192771084494e-03,1.506024096385542160e-02,1.506024096385542160e-02,2.108433734939758886e-02,9.036144578313252615e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,4.518072289156626481e-02,3.012048192771084494e-03,9.036144578313252615e-03,3.012048192771084494e-03,9.036144578313252615e-03,9.036144578313252615e-03,3.012048192771084494e-03,3.012048192771084494e-03,2.108433734939758886e-02,3.012048192771084494e-03,2.108433734939758886e-02,2.108433734939758886e-02,3.012048192771084494e-03,2.108433734939758886e-02,2.108433734939758886e-02,1.506024096385542160e-02,3.012048192771084494e-03,3.012048192771084494e-03,4.518072289156626481e-02,3.012048192771084494e-03,3.012048192771084494e-03,2.108433734939758886e-02,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,9.036144578313252615e-03,3.915662650602409756e-02,9.036144578313252615e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,1.506024096385542160e-02,1.506024096385542160e-02,3.012048192771084494e-03,2.108433734939758886e-02,3.012048192771084494e-03,2.710843373493975958e-02,9.036144578313252615e-03,3.012048192771084494e-03,3.012048192771084494e-03,3.012048192771084494e-03,1.506024096385542160e-02,9.036144578313252615e-03
1.200980392156862780e-01,2.450980392156862711e-03,2.205882352941176613e-02,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,1.446078431372549156e-01,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,1.225490196078431356e-02,2.450980392156862711e-03,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,7.352941176470588133e-03,1.225490196078431356e-02,7.352941176470588133e-03,1.225490196078431356e-02,2.696078431372549156e-02,1.715686274509804071e-02,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,7.352941176470588133e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,7.352941176470588133e-03,2.205882352941176613e-02,2.450980392156862711e-03,2.450980392156862711e-03,1.397058823529411797e-01,2.450980392156862711e-03,7.352941176470588133e-03,7.352941176470588133e-03,2.205882352941176613e-02,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,7.352941176470588133e-03,2.450980392156862711e-03,1.225490196078431356e-02,2.450980392156862711e-03,2.450980392156862711e-03,1.225490196078431356e-02,2.450980392156862711e-03,7.352941176470588133e-03,2.450980392156862711e-03,1.225490196078431356e-02,2.205882352941176613e-02,2.450980392156862711e-03,2.450980392156862711e-03,2.205882352941176613e-02,2.450980392156862711e-03,7.352941176470588133e-03,1.225490196078431356e-02,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,1.715686274509804071e-02,7.352941176470588133e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,4.166666666666666435e-02,2.450980392156862711e-03,1.225490196078431356e-02,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,7.352941176470588133e-03,7.352941176470588133e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,1.715686274509804071e-02,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03
7.031250000000000000e-02,7.812500000000000000e-03,1.822916666666666782e-02,7.812500000000000000e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,7.812500000000000000e-03,7.812500000000000000e-03,5.989583333333333565e-02,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.864583333333333218e-02,7.812500000000000000e-03,1.822916666666666782e-02,7.812500000000000000e-03,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,2.604166666666666522e-03,1.302083333333333391e-02,2.604166666666666522e-03,7.812500000000000000e-03,1.302083333333333391e-02,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,3.906250000000000000e-02,1.302083333333333391e-02,7.812500000000000000e-03,7.812500000000000000e-03,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,1.302083333333333391e-02,7.812500000000000000e-03,7.812500000000000000e-03,1.302083333333333391e-02,2.604166666666666522e-03,7.812500000000000000e-03,1.302083333333333391e-02,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,1.640625000000000000e-01,2.604166666666666522e-03,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,1.302083333333333391e-02,2.604166666666666522e-03,1.302083333333333391e-02,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,1.302083333333333391e-02,2.604166666666666522e-03,2.864583333333333218e-02,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,7.812500000000000000e-03,8.072916666666667129e-02,7.812500000000000000e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,2.604166666666666522e-03,7.812500000000000000e-03,7.812500000000000000e-03,1.822916666666666782e-02,2.604166666666666522e-03,7.812500000000000000e-03,2.604166666666666522e-03,2.604166666666666522e-03,7.812500000000000000e-03
1.759259259259259300e-01,3.086419753086419582e-03,3.086419753086419582e-03,1.018518518518518462e-01,3.086419753086419582e-03,9.259259259259258745e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,9.259259259259258745e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,2.160493827160493707e-02,3.086419753086419582e-03,9.259259259259258745e-03,9.259259259259258745e-03,4.629629629629629373e-02,9.259259259259258745e-03,3.086419753086419582e-03,3.086419753086419582e-03,9.259259259259258745e-03,3.086419753086419582e-03,1.543209876543209791e-02,3.086419753086419582e-03,3.086419753086419582e-03,4.629629629629629373e-02,3.086419753086419582e-03,9.259259259259258745e-03,9.259259259259258745e-03,3.086419753086419582e-03,3.086419753086419582e-03,1.543209876543209791e-02,3.086419753086419582e-03,3.086419753086419582e-03,1.543209876543209791e-02,1.543209876543209791e-02,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,5.246913580246913289e-02,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,1.543209876543209791e-02,3.086419753086419582e-03,9.259259259259258745e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,2.160493827160493707e-02,1.543209876543209791e-02,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,9.259259259259258745e-03,3.086419753086419582e-03,3.086419753086419582e-03,9.259259259259258745e-03,1.543209876543209791e-02,3.086419753086419582e-03,3.086419753086419582e-03,9.259259259259258745e-03,9.259259259259258745e-03,1.543209876543209791e-02,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,1.543209876543209791e-02,1.543209876543209791e-02,3.086419753086419582e-03,3.086419753086419582e-03,3.086419753086419582e-03,9.259259259259258745e-03,3.086419753086419582e-03,3.086419753086419582e-03,1.543209876543209791e-02,3.086419753086419582e-03,3.086419753086419582e-03,9.259259259259258745e-03,9.259259259259258745e-03,9.259259259259258745e-03,3.086419753086419582e-03,9.259259259259258745e-03,3.086419753086419582e-03
2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,8.108108108108108558e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,8.108108108108108558e-03,1.054054054054054113e-01,2.702702702702702853e-03,2.702702702702702853e-03,1.351351351351351426e-02,1.351351351351351426e-02,2.972972972972973138e-02,8.108108108108108558e-03,1.351351351351351426e-02,2.702702702702702853e-03,8.108108108108108558e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,1.351351351351351426e-02,8.108108108108108558e-03,8.108108108108108558e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,8.108108108108108558e-03,8.108108108108108558e-03,1.351351351351351426e-02,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.432432432432432567e-02,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.432432432432432567e-02,1.351351351351351426e-02,8.108108108108108558e-03,8.108108108108108558e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,1.351351351351351426e-02,8.108108108108108558e-03,8.108108108108108558e-03,2.702702702702702853e-03,1.351351351351351426e-02,8.108108108108108558e-03,2.702702702702702853e-03,1.891891891891891997e-02,2.702702702702702853e-03,1.891891891891891997e-02,2.702702702702702853e-03,1.891891891891891997e-02,8.108108108108108558e-03,2.702702702702702853e-03,8.108108108108108558e-03,5.135135135135135420e-02,2.702702702702702853e-03,2.702702702702702853e-03,8.108108108108108558e-03,1.351351351351351426e-02,8.108108108108108558e-03,8.108108108108108558e-03,1.162162162162162227e-01,1.891891891891891997e-02,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,1.351351351351351426e-02,2.972972972972973138e-02,2.702702702702702853e-03,1.891891891891891997e-02,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,8.108108108108108558e-03,2.702702702702702853e-03,2.702702702702702853e-03,3.513513513513513709e-02,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,1.351351351351351426e-02,2.702702702702702853e-03,1.351351351351351426e-02,2.432432432432432567e-02,2.702702702702702853e-03,2.702702702702702853e-03
3.201970443349753948e-02,7.389162561576354329e-03,2.463054187192118254e-03,7.389162561576354329e-03,2.463054187192118254e-03,1.231527093596059171e-02,2.463054187192118254e-03,1.231527093596059171e-02,2.192118226600985320e-01,2.463054187192118254e-03,2.216748768472906472e-02,7.389162561576354329e-03,1.724137931034482735e-02,2.463054187192118254e-03,5.172413793103448204e-02,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.216748768472906472e-02,1.231527093596059171e-02,2.216748768472906472e-02,1.724137931034482735e-02,7.389162561576354329e-03,2.463054187192118254e-03,2.216748768472906472e-02,7.389162561576354329e-03,2.463054187192118254e-03,2.463054187192118254e-03,1.231527093596059171e-02,7.389162561576354329e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,7.389162561576354329e-03,7.389162561576354329e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,1.724137931034482735e-02,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,7.389162561576354329e-03,2.463054187192118254e-03,1.231527093596059171e-02,2.463054187192118254e-03,2.216748768472906472e-02,2.463054187192118254e-03,7.389162561576354329e-03,2.463054187192118254e-03,2.463054187192118254e-03,7.389162561576354329e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.216748768472906472e-02,1.231527093596059171e-02,2.463054187192118254e-03,7.389162561576354329e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,1.724137931034482735e-02,2.709359605911330210e-02,1.724137931034482735e-02,2.463054187192118254e-03,2.463054187192118254e-03,7.389162561576354329e-03,7.389162561576354329e-03,7.389162561576354329e-03,7.389162561576354329e-03,2.463054187192118254e-03,7.389162561576354329e-03,3.201970443349753948e-02,2.463054187192118254e-03,2.463054187192118254e-03,7.389162561576354329e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,1.231527093596059171e-02,2.463054187192118254e-03,2.463054187192118254e-03,7.389162561576354329e-03,4.679802955665024466e-02,2.463054187192118254e-03,2.463054187192118254e-03,2.463054187192118254e-03,7.389162561576354329e-03
2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,6.550218340611353371e-03,2.183406113537117790e-03,1.091703056768558895e-02,6.550218340611353371e-03,2.183406113537117790e-03,2.401746724890829743e-02,2.183406113537117790e-03,1.091703056768558895e-02,2.183406113537117790e-03,6.550218340611353371e-03,1.244541484716157193e-01,2.183406113537117790e-03,6.550218340611353371e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,6.550218340611353371e-03,2.183406113537117790e-03,1.091703056768558895e-02,1.091703056768558895e-02,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,1.528384279475982453e-02,2.183406113537117790e-03,6.550218340611353371e-03,2.183406113537117790e-03,1.528384279475982453e-02,2.183406113537117790e-03,2.183406113537117790e-03,6.550218340611353371e-03,2.183406113537117790e-03,1.091703056768558895e-02,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.838427947598253301e-02,6.550218340611353371e-03,1.965065502183406185e-02,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,1.157205240174672550e-01,1.528384279475982453e-02,2.183406113537117790e-03,2.183406113537117790e-03,1.965065502183406185e-02,6.550218340611353371e-03,1.091703056768558895e-02,2.183406113537117790e-03,2.183406113537117790e-03,2.401746724890829743e-02,6.550218340611353371e-03,2.401746724890829743e-02,2.401746724890829743e-02,1.528384279475982453e-02,3.275109170305676859e-02,2.183406113537117790e-03,2.183406113537117790e-03,6.550218340611353371e-03,1.091703056768558895e-02,1.528384279475982453e-02,3.275109170305676859e-02,3.275109170305676859e-02,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,6.550218340611353371e-03,2.183406113537117790e-03,1.091703056768558895e-02,1.091703056768558895e-02,6.550218340611353371e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,6.550218340611353371e-03,2.183406113537117790e-03,2.183406113537117790e-03,2.183406113537117790e-03,7.641921397379912440e-02,2.183406113537117790e-03,1.965065502183406185e-02,6.550218340611353371e-03,6.550218340611353371e-03,2.183406113537117790e-03
2.314814814814814686e-03,2.314814814814814686e-03,3.472222222222222376e-02,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.083333333333333218e-02,2.314814814814814686e-03,6.944444444444444059e-03,2.314814814814814686e-03,3.009259259259259092e-02,6.944444444444444059e-03,6.944444444444444059e-03,6.944444444444444059e-03,1.157407407407407343e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.314814814814814686e-03,1.157407407407407343e-02,2.314814814814814686e-03,2.546296296296296155e-02,2.314814814814814686e-03,2.314814814814814686e-03,6.944444444444444059e-03,3.009259259259259092e-02,6.944444444444444059e-03,2.314814814814814686e-03,1.620370370370370280e-02,1.157407407407407343e-02,2.083333333333333218e-02,6.944444444444444059e-03,2.314814814814814686e-03,6.944444444444444059e-03,2.314814814814814686e-03,2.013888888888888951e-01,2.314814814814814686e-03,2.314814814814814686e-03,1.157407407407407343e-02,2.314814814814814686e-03,1.620370370370370280e-02,2.314814814814814686e-03,1.157407407407407343e-02,2.314814814814814686e-03,6.944444444444444059e-03,6.944444444444444059e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,6.944444444444444059e-03,6.944444444444444059e-03,3.009259259259259092e-02,2.314814814814814686e-03,1.157407407407407343e-02,6.944444444444444059e-03,6.944444444444444059e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,6.944444444444444059e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,6.944444444444444059e-03,6.944444444444444059e-03,1.620370370370370280e-02,2.083333333333333218e-02,1.157407407407407343e-02,6.944444444444444059e-03,2.314814814814814686e-03,2.314814814814814686e-03,2.314814814814814686e-03,6.944444444444444059e-03,6.944444444444444059e-03,2.314814814814814686e-03,2.314814814814814686e-03,6.944444444444444059e-03,2.546296296296296155e-02,2.314814814814814686e-03,3.472222222222222376e-02,2.083333333333333218e-02,2.083333333333333218e-02,6.944444444444444059e-03,1.157407407407407343e-02,2.314814814814814686e-03,6.944444444444444059e-03,6.944444444444444059e-03,2.314814814814814686e-03,2.314814814814814686e-03,1.157407407407407343e-02,6.944444444444444059e-03,6.944444444444444059e-03,2.314814814814814686e-03
