t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
0.0381165919283,0.0067264573991,0.00224215246637,0.0201793721973,0.00224215246637,0.00224215246637,0.042600896861,0.0156950672646,0.0739910313901,0.00224215246637,0.0067264573991,0.0112107623318,0.00224215246637,0.00224215246637,0.0112107623318,0.0067264573991,0.00224215246637,0.0156950672646,0.0874439461883,0.00224215246637,0.0919282511211,0.00224215246637,0.0112107623318,0.00224215246637,0.0067264573991,0.00224215246637,0.00224215246637,0.02466367713,0.00224215246637,0.00224215246637,0.00224215246637,0.0067264573991,0.0112107623318,0.00224215246637,0.0067264573991,0.00224215246637,0.00224215246637,0.00224215246637,0.0336322869955,0.0067264573991,0.00224215246637,0.00224215246637,0.00224215246637,0.0560538116592,0.00224215246637,0.00224215246637,0.00224215246637,0.00224215246637,0.00224215246637,0.00224215246637,0.00224215246637,0.00224215246637,0.02466367713,0.00224215246637,0.0112107623318,0.00224215246637,0.00224215246637,0.0201793721973,0.02466367713,0.0067264573991,0.00224215246637,0.00224215246637,0.00224215246637,0.00224215246637,0.0919282511211,0.00224215246637,0.0067264573991,0.00224215246637,0.00224215246637,0.00224215246637,0.00224215246637,0.00224215246637,0.0067264573991,0.0067264573991,0.0112107623318,0.0067264573991,0.00224215246637,0.00224215246637,0.0067264573991,0.0067264573991,0.00224215246637,0.00224215246637,0.0112107623318,0.00224215246637,0.00224215246637,0.0067264573991,0.00224215246637,0.00224215246637,0.00224215246637,0.0067264573991,0.00224215246637,0.00224215246637,0.00224215246637,0.0067264573991,0.0067264573991,0.00224215246637,0.00224215246637,0.00224215246637,0.0067264573991,0.00224215246637
0.0700483091787,0.0024154589372,0.0024154589372,0.0024154589372,0.00724637681159,0.0024154589372,0.0024154589372,0.0024154589372,0.0024154589372,0.00724637681159,0.0024154589372,0.0024154589372,0.0024154589372,0.00724637681159,0.0217391304348,0.0024154589372,0.0410628019324,0.0024154589372,0.00724637681159,0.0024154589372,0.0024154589372,0.012077294686,0.0024154589372,0.0024154589372,0.0024154589372,0.0024154589372,0.0217391304348,0.00724637681159,0.012077294686,0.00724637681159,0.0024154589372,0.0217391304348,0.0458937198068,0.0169082125604,0.0024154589372,0.0024154589372,0.00724637681159,0.0024154589372,0.0024154589372,0.0217391304348,0.0024154589372,0.0024154589372,0.0024154589372,0.0024154589372,0.0217391304348,0.0024154589372,0.036231884058,0.0024154589372,0.00724637681159,0.0024154589372,0.012077294686,0.00724637681159,0.0024154589372,0.0024154589372,0.00724637681159,0.00724637681159,0.012077294686,0.0024154589372,0.012077294686,0.0024154589372,0.0314009661836,0.00724637681159,0.0024154589372,0.0507246376812,0.0410628019324,0.0024154589372,0.00724637681159,0.0265700483092,0.0024154589372,0.00724637681159,0.0024154589372,0.00724637681159,0.00724637681159,0.0024154589372,0.0024154589372,0.0024154589372,0.0024154589372,0.012077294686,0.0169082125604,0.0410628019324,0.036231884058,0.0024154589372,0.0024154589372,0.0024154589372,0.0265700483092,0.0024154589372,0.0024154589372,0.0024154589372,0.0024154589372,0.0024154589372,0.00724637681159,0.0265700483092,0.0024154589372,0.0024154589372,0.0024154589372,0.0024154589372,0.0217391304348,0.00724637681159,0.0024154589372,0.0265700483092
0.0692771084337,0.00301204819277,0.00301204819277,0.0210843373494,0.0150602409639,0.00903614457831,0.0150602409639,0.00301204819277,0.00301204819277,0.00903614457831,0.00301204819277,0.00301204819277,0.0150602409639,0.00301204819277,0.0150602409639,0.00301204819277,0.0331325301205,0.00903614457831,0.00301204819277,0.00301204819277,0.00301204819277,0.00903614457831,0.00301204819277,0.00903614457831,0.00903614457831,0.00301204819277,0.00301204819277,0.00301204819277,0.00301204819277,0.00903614457831,0.00301204819277,0.0150602409639,0.00301204819277,0.00301204819277,0.0150602409639,0.00301204819277,0.00301204819277,0.00903614457831,0.00301204819277,0.00301204819277,0.0271084337349,0.0210843373494,0.00301204819277,0.0150602409639,0.00301204819277,0.0150602409639,0.0150602409639,0.0210843373494,0.00903614457831,0.00301204819277,0.00301204819277,0.00301204819277,0.00301204819277,0.00301204819277,0.00301204819277,0.0451807228916,0.00301204819277,0.00903614457831,0.00301204819277,0.00903614457831,0.00903614457831,0.00301204819277,0.00301204819277,0.0210843373494,0.00301204819277,0.0210843373494,0.0210843373494,0.00301204819277,0.0210843373494,0.0210843373494,0.0150602409639,0.00301204819277,0.00301204819277,0.0451807228916,0.00301204819277,0.00301204819277,0.0210843373494,0.00301204819277,0.00301204819277,0.00301204819277,0.00903614457831,0.039156626506,0.00903614457831,0.00301204819277,0.00301204819277,0.00301204819277,0.00301204819277,0.00301204819277,0.0150602409639,0.0150602409639,0.00301204819277,0.0210843373494,0.00301204819277,0.0271084337349,0.00903614457831,0.00301204819277,0.00301204819277,0.00301204819277,0.0150602409639,0.00903614457831
0.120098039216,0.00245098039216,0.0220588235294,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.144607843137,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.0122549019608,0.00245098039216,0.00735294117647,0.00735294117647,0.00735294117647,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00735294117647,0.0122549019608,0.00735294117647,0.0122549019608,0.0269607843137,0.0171568627451,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00735294117647,0.00245098039216,0.00245098039216,0.00245098039216,0.00735294117647,0.0220588235294,0.00245098039216,0.00245098039216,0.139705882353,0.00245098039216,0.00735294117647,0.00735294117647,0.0220588235294,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00735294117647,0.00245098039216,0.0122549019608,0.00245098039216,0.00245098039216,0.0122549019608,0.00245098039216,0.00735294117647,0.00245098039216,0.0122549019608,0.0220588235294,0.00245098039216,0.00245098039216,0.0220588235294,0.00245098039216,0.00735294117647,0.0122549019608,0.00245098039216,0.00245098039216,0.00245098039216,0.0171568627451,0.00735294117647,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.0416666666667,0.00245098039216,0.0122549019608,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00735294117647,0.00735294117647,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.0171568627451,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216,0.00245098039216
0.0703125,0.0078125,0.0182291666667,0.0078125,0.00260416666667,0.00260416666667,0.00260416666667,0.00260416666667,0.0078125,0.00260416666667,0.00260416666667,0.00260416666667,0.0078125,0.0078125,0.0598958333333,0.00260416666667,0.00260416666667,0.00260416666667,0.00260416666667,0.00260416666667,0.00260416666667,0.00260416666667,0.00260416666667,0.0286458333333,0.0078125,0.0182291666667,0.0078125,0.00260416666667,0.0078125,0.00260416666667,0.0078125,0.00260416666667,0.00260416666667,0.0130208333333,0.00260416666667,0.0078125,0.0130208333333,0.00260416666667,0.0078125,0.00260416666667,0.0390625,0.0130208333333,0.0078125,0.0078125,0.00260416666667,0.0078125,0.00260416666667,0.00260416666667,0.0078125,0.00260416666667,0.0130208333333,0.0078125,0.0078125,0.0130208333333,0.00260416666667,0.0078125,0.0130208333333,0.00260416666667,0.00260416666667,0.00260416666667,0.0078125,0.00260416666667,0.1640625,0.00260416666667,0.00260416666667,0.0078125,0.00260416666667,0.0130208333333,0.00260416666667,0.0130208333333,0.00260416666667,0.00260416666667,0.00260416666667,0.0130208333333,0.00260416666667,0.0286458333333,0.00260416666667,0.00260416666667,0.00260416666667,0.0078125,0.00260416666667,0.0078125,0.0807291666667,0.0078125,0.00260416666667,0.00260416666667,0.00260416666667,0.00260416666667,0.00260416666667,0.0078125,0.00260416666667,0.00260416666667,0.0078125,0.0078125,0.0182291666667,0.00260416666667,0.0078125,0.00260416666667,0.00260416666667,0.0078125
0.175925925926,0.00308641975309,0.00308641975309,0.101851851852,0.00308641975309,0.00925925925926,0.00308641975309,0.00308641975309,0.00308641975309,0.00925925925926,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.0216049382716,0.00308641975309,0.00925925925926,0.00925925925926,0.0462962962963,0.00925925925926,0.00308641975309,0.00308641975309,0.00925925925926,0.00308641975309,0.0154320987654,0.00308641975309,0.00308641975309,0.0462962962963,0.00308641975309,0.00925925925926,0.00925925925926,0.00308641975309,0.00308641975309,0.0154320987654,0.00308641975309,0.00308641975309,0.0154320987654,0.0154320987654,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.0524691358025,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.0154320987654,0.00308641975309,0.00925925925926,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.0216049382716,0.0154320987654,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.00925925925926,0.00308641975309,0.00308641975309,0.00925925925926,0.0154320987654,0.00308641975309,0.00308641975309,0.00925925925926,0.00925925925926,0.0154320987654,0.00308641975309,0.00308641975309,0.00308641975309,0.00308641975309,0.0154320987654,0.0154320987654,0.00308641975309,0.00308641975309,0.00308641975309,0.00925925925926,0.00308641975309,0.00308641975309,0.0154320987654,0.00308641975309,0.00308641975309,0.00925925925926,0.00925925925926,0.00925925925926,0.00308641975309,0.00925925925926,0.00308641975309
0.0027027027027,0.0027027027027,0.0027027027027,0.00810810810811,0.0027027027027,0.0027027027027,0.0027027027027,0.00810810810811,0.105405405405,0.0027027027027,0.0027027027027,0.0135135135135,0.0135135135135,0.0297297297297,0.00810810810811,0.0135135135135,0.0027027027027,0.00810810810811,0.0027027027027,0.0027027027027,0.0027027027027,0.0027027027027,0.0027027027027,0.0027027027027,0.0027027027027,0.0027027027027,0.0027027027027,0.0135135135135,0.00810810810811,0.00810810810811,0.0027027027027,0.0027027027027,0.0027027027027,0.00810810810811,0.00810810810811,0.0135135135135,0.0027027027027,0.0027027027027,0.0027027027027,0.0243243243243,0.0027027027027,0.0027027027027,0.0027027027027,0.0243243243243,0.0135135135135,0.00810810810811,0.00810810810811,0.0027027027027,0.0027027027027,0.0027027027027,0.0027027027027,0.0135135135135,0.00810810810811,0.00810810810811,0.0027027027027,0.0135135135135,0.00810810810811,0.0027027027027,0.0189189189189,0.0027027027027,0.0189189189189,0.0027027027027,0.0189189189189,0.00810810810811,0.0027027027027,0.00810810810811,0.0513513513514,0.0027027027027,0.0027027027027,0.00810810810811,0.0135135135135,0.00810810810811,0.00810810810811,0.116216216216,0.0189189189189,0.0027027027027,0.0027027027027,0.0027027027027,0.0027027027027,0.0135135135135,0.0297297297297,0.0027027027027,0.0189189189189,0.0027027027027,0.0027027027027,0.0027027027027,0.00810810810811,0.0027027027027,0.0027027027027,0.0351351351351,0.0027027027027,0.0027027027027,0.0027027027027,0.0027027027027,0.0135135135135,0.0027027027027,0.0135135135135,0.0243243243243,0.0027027027027,0.0027027027027
0.0320197044335,0.00738916256158,0.00246305418719,0.00738916256158,0.00246305418719,0.012315270936,0.00246305418719,0.012315270936,0.21921182266,0.00246305418719,0.0221674876847,0.00738916256158,0.0172413793103,0.00246305418719,0.051724137931,0.00246305418719,0.00246305418719,0.00246305418719,0.0221674876847,0.012315270936,0.0221674876847,0.0172413793103,0.00738916256158,0.00246305418719,0.0221674876847,0.00738916256158,0.00246305418719,0.00246305418719,0.012315270936,0.00738916256158,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.00738916256158,0.00738916256158,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.0172413793103,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.00738916256158,0.00246305418719,0.012315270936,0.00246305418719,0.0221674876847,0.00246305418719,0.00738916256158,0.00246305418719,0.00246305418719,0.00738916256158,0.00246305418719,0.00246305418719,0.00246305418719,0.0221674876847,0.012315270936,0.00246305418719,0.00738916256158,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.0172413793103,0.0270935960591,0.0172413793103,0.00246305418719,0.00246305418719,0.00738916256158,0.00738916256158,0.00738916256158,0.00738916256158,0.00246305418719,0.00738916256158,0.0320197044335,0.00246305418719,0.00246305418719,0.00738916256158,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.00246305418719,0.012315270936,0.00246305418719,0.00246305418719,0.00738916256158,0.0467980295567,0.00246305418719,0.00246305418719,0.00246305418719,0.00738916256158
0.00218340611354,0.00218340611354,0.00218340611354,0.00655021834061,0.00218340611354,0.0109170305677,0.00655021834061,0.00218340611354,0.0240174672489,0.00218340611354,0.0109170305677,0.00218340611354,0.00655021834061,0.124454148472,0.00218340611354,0.00655021834061,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00655021834061,0.00218340611354,0.0109170305677,0.0109170305677,0.00218340611354,0.00218340611354,0.00218340611354,0.0152838427948,0.00218340611354,0.00655021834061,0.00218340611354,0.0152838427948,0.00218340611354,0.00218340611354,0.00655021834061,0.00218340611354,0.0109170305677,0.00218340611354,0.00218340611354,0.00218340611354,0.028384279476,0.00655021834061,0.0196506550218,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.115720524017,0.0152838427948,0.00218340611354,0.00218340611354,0.0196506550218,0.00655021834061,0.0109170305677,0.00218340611354,0.00218340611354,0.0240174672489,0.00655021834061,0.0240174672489,0.0240174672489,0.0152838427948,0.0327510917031,0.00218340611354,0.00218340611354,0.00655021834061,0.0109170305677,0.0152838427948,0.0327510917031,0.0327510917031,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00655021834061,0.00218340611354,0.0109170305677,0.0109170305677,0.00655021834061,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,0.00655021834061,0.00218340611354,0.00218340611354,0.00218340611354,0.0764192139738,0.00218340611354,0.0196506550218,0.00655021834061,0.00655021834061,0.00218340611354
0.00231481481481,0.00231481481481,0.0347222222222,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.0208333333333,0.00231481481481,0.00694444444444,0.00231481481481,0.0300925925926,0.00694444444444,0.00694444444444,0.00694444444444,0.0115740740741,0.0208333333333,0.0208333333333,0.00231481481481,0.0115740740741,0.00231481481481,0.025462962963,0.00231481481481,0.00231481481481,0.00694444444444,0.0300925925926,0.00694444444444,0.00231481481481,0.0162037037037,0.0115740740741,0.0208333333333,0.00694444444444,0.00231481481481,0.00694444444444,0.00231481481481,0.201388888889,0.00231481481481,0.00231481481481,0.0115740740741,0.00231481481481,0.0162037037037,0.00231481481481,0.0115740740741,0.00231481481481,0.00694444444444,0.00694444444444,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00694444444444,0.00694444444444,0.0300925925926,0.00231481481481,0.0115740740741,0.00694444444444,0.00694444444444,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00694444444444,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00694444444444,0.00694444444444,0.0162037037037,0.0208333333333,0.0115740740741,0.00694444444444,0.00231481481481,0.00231481481481,0.00231481481481,0.00694444444444,0.00694444444444,0.00231481481481,0.00231481481481,0.00694444444444,0.025462962963,0.00231481481481,0.0347222222222,0.0208333333333,0.0208333333333,0.00694444444444,0.0115740740741,0.00231481481481,0.00694444444444,0.00694444444444,0.00231481481481,0.00231481481481,0.0115740740741,0.00694444444444,0.00694444444444,0.00231481481481
